id,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,average_token_length,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity
9648,2.772588722,7.06646697,0.436006826,0.552047782,0.364334471,8.62389281,0.448030818,0.054011286,0.029010239,0.023037543,0.557377049,0.442622951,0.329938248,0.1,0.75,-0.23633157,-0.05,-0.8,0.359848485,0.212121212
9650,2.708050201,6.073044534,0.571428571,0.532258065,0.414746544,7.608374474,0.341333333,-0.022,0.01843318,0.016129032,0.533333333,0.466666667,0.35,0.1,0.7,-0.328571429,-0.1,-0.8,0,0
9651,2.772588722,6.66057515,0.434058899,0.576184379,0.352112676,8.277666161,0.296712989,-0.022595259,0.015364917,0.028169014,0.352941176,0.647058824,0.255262446,0.0625,0.5,-0.21010101,-0.1,-0.5,0.454545455,0.136363636
9652,2.833213344,7.648739789,0.370829361,0.560057197,0.326978074,9.225327502,0.447103306,0.021208038,0.033841754,0.042421354,0.44375,0.55625,0.417270136,0.0625,1,-0.263301882,-0.05,-1,0.684848485,-0.087878788
9653,2.564949357,7.199678346,0.385362211,0.557879014,0.323375653,8.748939632,0.348134708,0.108046855,0.020911128,0.005974608,0.777777778,0.222222222,0.357552566,0.1,1,-0.30625,-0.125,-0.6,0.454545455,0.136363636
9654,2.302585093,6.03787092,0.534606205,0.634844869,0.446300716,7.658699558,0.321339858,0.091331845,0.038186158,0.007159905,0.842105263,0.157894737,0.18891369,0.033333333,0.7,-0.066666667,-0.05,-0.1,0,-0.025
9655,2.63905733,5.303304908,0.572139303,0.44278607,0.333333333,6.84694314,0.416666667,-0.083333333,0.004975124,0.004975124,0.5,0.5,0.5,0.5,0.5,-1,-1,-1,0,0
9656,2.197224577,6.052089169,0.602352941,0.611764706,0.477647059,7.607381426,0.516637341,0.073220919,0.032941176,0.025882353,0.56,0.44,0.308506494,0.1,0.8,-0.262121212,-0.05,-0.8,0,0
9657,2.944438979,4.753590191,0.663793103,0.525862069,0.422413793,6.222576268,0.283333333,0.166666667,0.034482759,0,1,0,0.25,0.1,0.5,0,0,0,0.3,0.2
9658,2.302585093,4.836281907,0.714285714,0.587301587,0.468253968,6.444131257,0.536666667,0.126666667,0.03968254,0.015873016,0.714285714,0.285714286,0.42,0.2,0.5,-0.416666667,-0.333333333,-0.5,0,0
9659,2.564949357,5.493061443,0.543209877,0.572016461,0.403292181,7.121252453,0.216043084,-0.052494331,0.012345679,0.049382716,0.2,0.8,0.188095238,0.1,0.25,-0.138888889,-0.075,-0.333333333,0,0
9660,1.945910149,6.687108608,0.482543641,0.519950125,0.387780549,8.296047643,0.466319444,0.114814815,0.037406484,0.02244389,0.625,0.375,0.481666667,0.1,1,-0.335185185,-0.05,-0.8,0,0
9661,2.48490665,6.363028104,0.479310345,0.568965517,0.368965517,7.933796875,0.509952381,-0.061547619,0.031034483,0.037931034,0.45,0.55,0.311309524,0.1,0.5,-0.390367965,-0.05,-0.8,0.75,-0.15
9662,2.772588722,6.93439721,0.424537488,0.559883155,0.348588121,8.497806478,0.440194859,0.006073798,0.028237585,0.016553067,0.630434783,0.369565217,0.282614943,0.0625,0.7,-0.422875817,-0.155555556,-1,0.454545455,0.136363636
9663,3.044522438,0,0,0,0,,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0.6
9665,2.708050201,6.769641977,0.536165327,0.611940299,0.454649828,8.287276756,0.448680908,0.111891691,0.044776119,0.01836969,0.709090909,0.290909091,0.317671218,0.033333333,0.7,-0.283978175,-0.05,-0.625,0.454545455,0.136363636
9666,2.708050201,4.553876892,0.757894737,0.684210526,0.6,6.165417854,0.475757576,0.139393939,0.031578947,0,1,0,0.278787879,0.136363636,0.5,0,0,0,0.451515152,0.278787879
9667,2.833213344,7.316548177,0.415282392,0.536212625,0.353488372,8.839856233,0.342190304,0.117831106,0.02923588,0.00730897,0.8,0.2,0.358900285,0.0625,1,-0.371013709,-0.071428571,-1,0.454545455,0.136363636
9668,2.63905733,7.803435057,0.374030216,0.553695386,0.331972234,9.361171262,0.28261121,0.045961867,0.028174765,0.017558187,0.616071429,0.383928571,0.289386411,0.033333333,0.7,-0.218290882,-0.05,-0.5,0.125,0
9669,2.708050201,6.70073111,0.584255843,0.586715867,0.495694957,8.250358951,0.387528058,0.137570146,0.030750308,0.013530135,0.694444444,0.305555556,0.399818182,0.1,0.8,-0.233333333,-0.1,-0.6,0.454545455,0.136363636
9670,3.091042453,7.428333194,0.421271539,0.544860368,0.365418895,8.946635209,0.363994128,0.03029341,0.02436126,0.019013666,0.561643836,0.438356164,0.274841622,0.05,0.7,-0.246490575,-0.071428571,-0.8,0.08125,-0.05
9671,2.63905733,8.222285074,0.337899543,0.515713135,0.304861671,9.689241798,0.434903489,0.024886506,0.039752887,0.032769272,0.548148148,0.451851852,0.369329882,0.05,1,-0.316787666,-0.05,-1,0.377777778,0.211111111
9672,2.564949357,6.64898455,0.569948187,0.584196891,0.472797927,8.161660452,0.420494108,0.152308923,0.034974093,0.015544041,0.692307692,0.307692308,0.45209596,0.0625,1,-0.255671296,-0.1,-0.8,0.454545455,0.136363636
9673,1.791759469,6.668228248,0.576874206,0.532401525,0.4841169,8.223358899,0.43959666,0.080081734,0.044472681,0.027954257,0.614035088,0.385964912,0.428758503,0.033333333,1,-0.291585498,-0.05,-0.9,0,0
9674,2.772588722,6.93439721,0.458617332,0.555014606,0.386562804,8.476787777,0.388222094,0.041283084,0.026290166,0.030185005,0.465517241,0.534482759,0.405667789,0.1,1,-0.241666667,-0.05,-1,0.454545455,0.136363636
9675,2.890371758,6.843749949,0.409381663,0.551172708,0.332622601,8.394121194,0.407376109,0.067929293,0.029850746,0.017057569,0.636363636,0.363636364,0.35974026,0.1,0.8,-0.319618056,-0.1,-0.75,0.227272727,0.068181818
9676,2.397895273,6.302618976,0.417582418,0.576923077,0.326007326,7.848543482,0.352257267,0.260977118,0.054945055,0.009157509,0.857142857,0.142857143,0.445151515,0.1,0.8,-0.113333333,-0.1,-0.166666667,0,0
9677,3.295836866,6.925595197,0.390962672,0.474459725,0.309430255,8.391629968,0.389469234,0.028511524,0.033398821,0.027504912,0.548387097,0.451612903,0.384053985,0.136363636,1,-0.299454365,-0.05,-0.7,0.366666667,-0.2
9678,3.044522438,7.535296702,0.329951949,0.515216231,0.280832888,9.036463062,0.378648612,0.080513188,0.019220502,0.009610251,0.666666667,0.333333333,0.306920394,0.1,0.7,-0.220833333,-0.05,-0.7,0.454545455,0.136363636
9679,2.48490665,5.609471795,0.648351648,0.593406593,0.494505495,7.224753406,0.509090909,0.114015152,0.04029304,0.018315018,0.6875,0.3125,0.337121212,0.1,0.6,-0.215,-0.125,-0.5,0,0
9680,2.397895273,6.489204931,0.489361702,0.572948328,0.389057751,8.065893547,0.428636364,0.075434193,0.050151976,0.03343465,0.6,0.4,0.313507805,0.05,0.8,-0.190530303,-0.1,-0.6,0.066666667,-0.066666667
9681,2.397895273,6.66949809,0.455583756,0.553299492,0.359137056,8.204671829,0.419756839,0.099037487,0.029187817,0.005076142,0.851851852,0.148148148,0.330279503,0.1,0.8,-0.360416667,-0.291666667,-0.5,0,0
9682,2.772588722,7.079184395,0.443133951,0.51811289,0.364785173,8.581294117,0.470085275,0.069823693,0.037910699,0.0210615,0.642857143,0.357142857,0.359665224,0.05,0.8,-0.302888889,-0.05,-1,0.375,-0.125
9683,2.833213344,7.347299701,0.404639175,0.555412371,0.342139175,8.942983666,0.446336738,0.040793809,0.033505155,0.016108247,0.675324675,0.324675325,0.286093906,0.033333333,1,-0.391055556,-0.155555556,-1,0.288888889,-0.155555556
9684,2.302585093,7.313220387,0.388666667,0.554666667,0.328666667,8.865593999,0.394165174,0.091545846,0.034,0.022666667,0.6,0.4,0.341636958,0.033333333,0.8,-0.176593137,-0.025,-0.6,0.289772727,0.055681818
9686,1.609437912,4.976733742,0.75862069,0.565517241,0.517241379,6.486160789,0.540625,-0.044791667,0.020689655,0.020689655,0.5,0.5,0.477777778,0.433333333,0.5,-0.430555556,-0.291666667,-0.5,0.65,0.25
9687,2.397895273,7.026426809,0.457371226,0.597690941,0.387211368,8.632662441,0.455828157,0.159803313,0.048845471,0.014209591,0.774647887,0.225352113,0.362686147,0.0625,1,-0.249739583,-0.05,-0.6,0,0
9688,2.564949357,4.143134726,0.761904762,0.555555556,0.46031746,5.700443573,0.467261905,0.288095238,0.063492063,0,1,0,0.35952381,0.166666667,0.7,0,0,0,0,0
9689,2.708050201,7.072421901,0.434266327,0.567430025,0.364715861,8.659907294,0.429623122,0.107750615,0.043256997,0.017811705,0.708333333,0.291666667,0.366154826,0.05,0.8,-0.311111111,-0.1,-0.6,0.377272727,0.068181818
9690,2.833213344,4.521788577,0.717391304,0.663043478,0.510869565,6.08221891,0.401984127,-0.032936508,0.010869565,0.032608696,0.25,0.75,0.3,0.3,0.3,-0.176851852,-0.125,-0.25,0.519444444,0.072222222
9691,2.63905733,5.123963979,0.613095238,0.482142857,0.428571429,6.628041376,0.537654321,0.01287478,0.011904762,0.017857143,0.4,0.6,0.542857143,0.285714286,0.8,-0.323280423,-0.155555556,-0.6,0,0
9692,2.48490665,7.100027167,0.471122112,0.592409241,0.401815182,8.703174709,0.346649145,0.047015897,0.047854785,0.023927393,0.666666667,0.333333333,0.294595835,0.033333333,0.6,-0.369252874,-0.05,-1,0.333333333,0.2
9694,2.48490665,5.484796933,0.618257261,0.556016598,0.435684647,6.926577033,0.278421053,0.261052632,0.041493776,0,1,0,0.496,0.16,0.8,0,0,0,0.2,0.8
9695,2.63905733,6.507277712,0.458208955,0.571641791,0.368656716,8.074337694,0.416822795,-0.032016003,0.037313433,0.029850746,0.555555556,0.444444444,0.269738095,0.05,0.7,-0.382916667,-0.125,-1,0,0
9696,2.397895273,5.65248918,0.610526316,0.466666667,0.424561404,7.03966035,0.418947368,0.075745614,0.035087719,0.024561404,0.588235294,0.411764706,0.286,0.1,0.8,-0.186309524,-0.05,-0.5,1,0.225
9697,2.833213344,5.866468057,0.623229462,0.575070822,0.47592068,7.421775794,0.473220686,0.011293523,0.031161473,0.033994334,0.47826087,0.52173913,0.445454545,0.1,1,-0.362665344,-0.071428571,-0.8,0.3,0
9698,2.772588722,6.516193076,0.417159763,0.539940828,0.326923077,8.04494705,0.330113636,0.11891835,0.025147929,0.00295858,0.894736842,0.105263158,0.285160428,0.1,0.8,-0.183333333,-0.166666667,-0.2,0.454545455,0.136363636
9699,2.302585093,6.56526497,0.491549296,0.601408451,0.402816901,8.143517406,0.383527337,0.053880071,0.036619718,0.01971831,0.65,0.35,0.402380952,0.0625,0.8,-0.259325397,-0.05,-0.6,0,0
9700,2.772588722,5.883322388,0.576601671,0.506963788,0.398328691,7.390181428,0.600140809,0.050435228,0.04735376,0.030640669,0.607142857,0.392857143,0.451960784,0.2,1,-0.488167388,-0.155555556,-1,0.75,-0.4
9701,2.564949357,7.239932591,0.462697274,0.570301291,0.397417504,8.769040811,0.432535829,0.080736366,0.039454806,0.021520803,0.647058824,0.352941176,0.333805588,0.033333333,1,-0.312962963,-0.1,-1,0.3125,0.1875
9702,2.079441542,5.886104031,0.488888889,0.544444444,0.347222222,7.338888134,0.449265873,0.223425325,0.052777778,0.011111111,0.826086957,0.173913043,0.366324903,0.1,0.5,-0.20625,-0.1,-0.3,1,0
9703,2.302585093,5.937536205,0.477572559,0.411609499,0.316622691,7.370860167,0.608249158,-0.008080808,0.031662269,0.036939314,0.461538462,0.538461538,0.454924242,0.136363636,1,-0.410714286,-0.125,-1,0.15,0.1
9704,2.890371758,6.154858094,0.653927813,0.675159236,0.543524416,7.693937326,0.320899471,0.025,0.031847134,0.029723992,0.517241379,0.482758621,0.264444444,0.05,1,-0.207440476,-0.025,-0.5,0,0
9705,1.791759469,6.01615716,0.473170732,0.517073171,0.348780488,7.477604243,0.420650794,0.086206349,0.02195122,0.017073171,0.5625,0.4375,0.387301587,0.1,0.6,-0.209126984,-0.05,-0.4,0,0
9706,2.197224577,5.799092654,0.590909091,0.618181818,0.46969697,7.405495663,0.430871212,-0.094280303,0.018181818,0.033333333,0.352941176,0.647058824,0.176010101,0.033333333,0.5,-0.249242424,-0.05,-0.5,0.625,-0.375
9707,2.708050201,4.9698133,0.5625,0.541666667,0.395833333,6.478509642,0.66631107,0.035250464,0.055555556,0.034722222,0.615384615,0.384615385,0.361688312,0.136363636,0.7,-0.48,-0.4,-0.5,0.85,-0.05
9708,2.890371758,6.920671504,0.411648569,0.574531096,0.346495558,8.606119401,0.451274155,0.081830455,0.048371175,0.013820336,0.777777778,0.222222222,0.314954943,0.05,0.7,-0.354166667,-0.1,-1,0,0
9709,2.63905733,6.817830571,0.447483589,0.579868709,0.378555799,8.426830751,0.404837001,0.098019758,0.030634573,0.015317287,0.666666667,0.333333333,0.32119666,0.1,1,-0.148015873,-0.05,-0.316666667,0,0
9710,2.833213344,6.715383386,0.436363636,0.580606061,0.349090909,8.208764046,0.410704587,0.099892485,0.033939394,0.023030303,0.595744681,0.404255319,0.434825294,0.05,1,-0.281140351,-0.05,-0.7,0.477272727,0.168181818
9711,2.708050201,6.710523109,0.477466504,0.59317905,0.392204629,8.350666241,0.462884199,0.124688176,0.047503045,0.021924482,0.684210526,0.315789474,0.364210789,0.1,0.6,-0.248842593,-0.1,-0.6,0.677272727,-0.331818182
9712,2.63905733,5.993961427,0.558603491,0.546134663,0.436408978,7.515889085,0.45747496,0.136515364,0.037406484,0.012468828,0.75,0.25,0.381471861,0.1,0.9,-0.176111111,-0.125,-0.2,0,0
9713,2.890371758,7.268223021,0.375174338,0.529288703,0.313110181,8.732949524,0.42455267,0.005672704,0.028591353,0.018828452,0.602941176,0.397058824,0.3034896,0.1,0.8,-0.387191358,-0.05,-0.9,0.527272727,0.418181818
9714,2.890371758,7.303170051,0.394612795,0.527946128,0.335353535,8.758569511,0.399140075,-0.035167321,0.014814815,0.03030303,0.328358209,0.671641791,0.373181818,0.05,1,-0.258249559,-0.05,-1,0.454545455,0.136363636
9715,2.302585093,6.831953566,0.51995685,0.613807983,0.436893204,8.364741068,0.491303662,0.082832492,0.044228695,0.015102481,0.745454545,0.254545455,0.285421286,0.0625,0.7,-0.404166667,-0.05,-0.9,0.454545455,0.136363636
9716,2.890371758,6.834108739,0.493003229,0.54467169,0.401506997,8.331586244,0.440721584,0.122065773,0.044133477,0.022604952,0.661290323,0.338709677,0.383373984,0.05,1,-0.249338624,-0.1,-0.5,0.454545455,0.136363636
9717,2.708050201,7.01301579,0.380738074,0.541854185,0.308730873,8.531293316,0.514472312,-0.004447511,0.03060306,0.02430243,0.557377049,0.442622951,0.292231347,0.05,1,-0.322839506,-0.05,-0.5,0.454545455,0.136363636
9718,2.708050201,5.981414211,0.553030303,0.646464646,0.446969697,7.593877845,0.46490395,0.053294102,0.04040404,0.022727273,0.64,0.36,0.287838203,0.1,0.5,-0.272222222,-0.1,-0.6,0,0
9719,2.833213344,7.188412736,0.450906344,0.559667674,0.385196375,8.767796256,0.445620386,0.099355903,0.041540785,0.015861027,0.723684211,0.276315789,0.298945297,0.033333333,0.7,-0.26547619,-0.05,-1,0.454545455,0.136363636
9720,2.708050201,7.229838778,0.448550725,0.557246377,0.386956522,8.734721004,0.436455081,0.060155285,0.030434783,0.01884058,0.617647059,0.382352941,0.327471913,0.0625,0.7,-0.313782051,-0.025,-1,0.310606061,-0.015151515
9721,3.135494216,6.650279049,0.456662354,0.547218629,0.35316947,8.183676583,0.402157287,0.160594254,0.03622251,0.01164295,0.756756757,0.243243243,0.377570346,0.1,0.7,-0.182936508,-0.071428571,-0.333333333,0.433333333,-0.166666667
9723,2.708050201,6.612041035,0.47983871,0.583333333,0.38172043,8.165363632,0.377802744,0.010558762,0.029569892,0.036290323,0.448979592,0.551020408,0.297750885,0.1,0.8,-0.214271017,-0.071428571,-0.8,0.125793651,-0.056746032
9724,1.945910149,5.902633333,0.579234973,0.56557377,0.426229508,7.40671073,0.477016194,-0.083535354,0.010928962,0.027322404,0.285714286,0.714285714,0.259090909,0.136363636,0.5,-0.265,-0.1,-0.5,0,0
9725,2.564949357,7.157735484,0.447040498,0.567757009,0.381619938,8.760766624,0.390366763,0.017070666,0.024922118,0.021806854,0.533333333,0.466666667,0.30606737,0.05,0.6,-0.278382937,-0.05,-1,0.477272727,0.168181818
9726,2.197224577,4.143134726,0.873015873,0.698412698,0.634920635,5.771441123,0.475,-0.2,0,0.015873016,0,1,0,0,0,-0.4,-0.4,-0.4,0,0
9728,1.791759469,6.089044875,0.517006803,0.662131519,0.43537415,7.670894831,0.518558201,0.003002646,0.031746032,0.031746032,0.5,0.5,0.399387755,0.05,1,-0.396768707,-0.071428571,-1,0,0
9729,2.772588722,5.786897381,0.487730061,0.463190184,0.312883436,7.139660336,0.581150794,0.016335979,0.021472393,0.021472393,0.5,0.5,0.395578231,0.033333333,1,-0.325,-0.125,-0.5,0,0
9730,2.708050201,5.587248658,0.558052434,0.595505618,0.453183521,7.13089883,0.420920746,-0.060839161,0.014981273,0.011235955,0.571428571,0.428571429,0.164772727,0.136363636,0.25,-0.483333333,-0.125,-0.7,0.454545455,0.136363636
9731,2.48490665,3.970291914,0.754716981,0.547169811,0.490566038,5.416100402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9732,2.197224577,4.48863637,0.651685393,0.595505618,0.449438202,6.133398043,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
9733,1.791759469,5.393627546,0.686363636,0.531818182,0.5,6.897704943,0.394378307,0.118055556,0.031818182,0.022727273,0.583333333,0.416666667,0.428571429,0.2,0.8,-0.175,-0.05,-0.333333333,0.2,-0.2
9734,2.63905733,3.496507561,0.939393939,0.545454545,0.545454545,5.062595033,0.484848485,0.112121212,0.060606061,0.03030303,0.666666667,0.333333333,0.318181818,0.136363636,0.5,-0.3,-0.3,-0.3,0.677272727,-0.231818182
9735,2.397895273,7.598399329,0.421052632,0.536340852,0.373934837,9.208438565,0.411352836,0.032387555,0.035087719,0.031077694,0.53030303,0.46969697,0.370962276,0.033333333,1,-0.319386841,-0.05,-1,0,0
9736,1.791759469,2.833213344,0.764705882,0.823529412,0.588235294,4.521788577,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9737,2.833213344,7.526178913,0.410021552,0.505926724,0.348599138,9.044875932,0.495071538,0.13517069,0.052801724,0.018318966,0.742424242,0.257575758,0.341040507,0.033333333,1,-0.306629318,-0.05,-1,0.454545455,0.136363636
9738,2.995732274,5.517452896,0.574297189,0.558232932,0.421686747,7.080867897,0.486714548,0.08451725,0.0562249,0.016064257,0.777777778,0.222222222,0.306168831,0.1,0.6,-0.556746032,-0.071428571,-1,0.576136364,-0.215909091
9739,2.564949357,5.087596335,0.697530864,0.456790123,0.444444444,6.504288174,0.556186869,-0.048106061,0.024691358,0.024691358,0.5,0.5,0.4,0.2,0.7,-0.532291667,-0.25,-1,0,0
9740,2.833213344,6.386879319,0.478114478,0.569023569,0.36026936,7.914983006,0.488668601,-0.076644101,0.028619529,0.033670034,0.459459459,0.540540541,0.321925134,0.0625,0.6,-0.452916667,-0.125,-1,0.583333333,0.083333333
9741,3.258096538,6.148468296,0.536324786,0.534188034,0.39957265,7.705712824,0.337764228,0.008915989,0.027777778,0.023504274,0.541666667,0.458333333,0.337948718,0.1,0.8,-0.284343434,-0.05,-0.5,0.35,0.5
9742,2.63905733,6.018593214,0.479318735,0.610705596,0.389294404,7.594884387,0.238777308,0.043745595,0.03649635,0.03163017,0.535714286,0.464285714,0.248181818,0.1,0.75,-0.141666667,-0.1,-0.4,0.454545455,0.136363636
9743,2.564949357,5.676753802,0.626712329,0.647260274,0.510273973,7.235619141,0.496078431,-0.073707665,0.023972603,0.02739726,0.466666667,0.533333333,0.247186147,0.033333333,0.5,-0.372916667,-0.05,-0.7,0,0
9744,2.772588722,7.21964204,0.407759883,0.539531479,0.346998536,8.777247097,0.348720539,0.070412458,0.02489019,0.015373353,0.618181818,0.381818182,0.316778075,0.033333333,0.55,-0.223015873,-0.0125,-0.8,0.454545455,0.136363636
9745,2.833213344,6.12905021,0.551198257,0.520697168,0.420479303,7.636269603,0.470763438,0.016645529,0.030501089,0.02832244,0.518518519,0.481481481,0.322124304,0.05,0.8,-0.286217949,-0.05,-0.6,0.454545455,0.136363636
9747,2.944438979,6.079933195,0.533180778,0.594965675,0.425629291,7.670428522,0.496708153,0.285948773,0.04805492,0.00228833,0.954545455,0.045454545,0.482318079,0.1,1,-0.1,-0.1,-0.1,0.333333333,0.25
9748,3.218875825,6.405228458,0.561983471,0.553719008,0.447933884,7.973499964,0.468019112,0.125048591,0.039669421,0.019834711,0.666666667,0.333333333,0.429613095,0.05,1,-0.354166667,-0.125,-0.7,0.5,0.5
9749,2.197224577,5.420534999,0.575221239,0.588495575,0.438053097,6.997595983,0.415326643,0.150318772,0.057522124,0.013274336,0.8125,0.1875,0.307462537,0.05,0.75,-0.233333333,-0.1,-0.4,0,0
9750,2.302585093,6.018593214,0.542579075,0.620437956,0.430656934,7.663877259,0.429,-0.068,0.01703163,0.01946472,0.466666667,0.533333333,0.4,0.1,0.8,-0.5625,-0.25,-1,0,0
9751,2.63905733,6.950814768,0.458812261,0.549808429,0.385057471,8.493310251,0.453839018,0.084474454,0.041187739,0.028735632,0.589041096,0.410958904,0.386011276,0.05,1,-0.253234127,-0.0125,-0.8,0.727272727,0.568181818
9752,2.48490665,6.744059186,0.457008245,0.519434629,0.365135453,8.299783172,0.476453634,0.146626794,0.049469965,0.017667845,0.736842105,0.263157895,0.359372294,0.1,0.75,-0.253148148,-0.1,-0.666666667,0.55,0.15
9753,2.833213344,4.634728988,0.766990291,0.54368932,0.524271845,6.137727054,0.539814815,0.177777778,0.038834951,0.019417476,0.666666667,0.333333333,0.55,0.2,1,-0.3,-0.3,-0.3,0,0
9754,2.772588722,5.97126184,0.464285714,0.584183673,0.344387755,7.533158807,0.407333333,0.241333333,0.051020408,0.005102041,0.909090909,0.090909091,0.345,0.2,0.7,-0.333333333,-0.066666667,-0.6,0,0
9755,1.945910149,6.343880434,0.528998243,0.583479789,0.428822496,7.974876901,0.556204295,0.174957199,0.063268893,0.021089631,0.75,0.25,0.431102694,0.033333333,1,-0.366435185,-0.05,-1,0,0
9756,2.833213344,6.881411304,0.437371663,0.599589322,0.378850103,8.397733751,0.482518816,0.009578629,0.054414784,0.029774127,0.646341463,0.353658537,0.246998285,0.05,0.9,-0.378065134,-0.05,-0.6,0.651136364,-0.203409091
9758,2.772588722,9.012499004,0.272516758,0.563802559,0.258622791,10.57287981,0.39354498,0.069201081,0.030103595,0.017794028,0.628498728,0.371501272,0.336263605,0.033333333,1,-0.269971733,-0.05,-1,0.454545455,0.136363636
9759,2.302585093,5.752572639,0.587301587,0.692063492,0.482539683,7.401841579,0.356770833,0.1140625,0.025396825,0.00952381,0.727272727,0.272727273,0.3625,0.05,0.5,-0.341666667,-0.125,-0.5,0,0
9760,2.772588722,5.365976015,0.546728972,0.46728972,0.331775701,6.91968385,0.339285714,0.017857143,0.023364486,0.009345794,0.714285714,0.285714286,0.32,0.2,0.5,-0.5,-0.5,-0.5,0.1,-0.1
9761,2.708050201,6.354370041,0.431304348,0.526956522,0.314782609,7.890956716,0.428650138,0.064841598,0.013913043,0.008695652,0.615384615,0.384615385,0.401136364,0.136363636,0.6,-0.363333333,-0.166666667,-0.6,0,0
9762,2.63905733,7.440733707,0.399647887,0.553403756,0.339788732,8.934718614,0.404215544,0.068602023,0.028169014,0.011737089,0.705882353,0.294117647,0.309525613,0.033333333,1,-0.316130952,-0.05,-0.714285714,0.454545455,0.136363636
9763,2.302585093,7.869019376,0.38126195,0.538049713,0.33957935,9.401456476,0.438839093,0.090003572,0.03250478,0.017208413,0.653846154,0.346153846,0.380130889,0.1,0.95,-0.25441358,-0.05,-0.7,0.454545455,0.136363636
9765,2.397895273,5.556828062,0.579150579,0.606177606,0.432432432,7.180831199,0.353333333,0.112222222,0.030888031,0.011583012,0.727272727,0.272727273,0.30625,0.1,0.7,-0.319444444,-0.166666667,-0.5,0.2,0.2
9766,2.833213344,7.192934221,0.427067669,0.530827068,0.353383459,8.688622307,0.529912471,0.116269272,0.039849624,0.02481203,0.61627907,0.38372093,0.42556032,0.033333333,0.9,-0.248484848,-0.05,-0.4,0.454545455,0.136363636
9767,1.945910149,3.17805383,0.916666667,0.708333333,0.708333333,4.912654886,0.35,0.525,0.083333333,0,1,0,0.525,0.25,0.8,0,0,0,0,0
9768,2.63905733,6.490723535,0.523520486,0.537177542,0.415781487,7.988203597,0.451969697,0.0358171,0.019726859,0.013657056,0.590909091,0.409090909,0.282700633,0.1,0.5,-0.288955026,-0.071428571,-0.5,0.454545455,0.136363636
9769,2.564949357,6.626717749,0.452980132,0.540397351,0.354966887,8.196987927,0.430369168,-0.0379329,0.022516556,0.033112583,0.404761905,0.595238095,0.342513369,0.1,1,-0.3005,-0.05,-1,0.293181818,0.070454545
9770,2.772588722,7.087573706,0.397660819,0.56641604,0.329991646,8.661639796,0.316134459,0.032526712,0.023391813,0.020885547,0.528301887,0.471698113,0.270083488,0.033333333,0.5,-0.186698413,-0.1,-0.5,0.454545455,0.136363636
9771,2.397895273,6.368187186,0.516295026,0.554030875,0.420240137,7.936302693,0.415739087,0.164965278,0.039451115,0.013722127,0.741935484,0.258064516,0.427608696,0.1,1,-0.239583333,-0.1,-0.5,0.3,0.15
9772,2.397895273,5.583496309,0.646616541,0.616541353,0.481203008,7.136483209,0.454916667,0.176666667,0.041353383,0.007518797,0.846153846,0.153846154,0.349393939,0.1,1,-0.175,-0.05,-0.3,0.9,0.4
9773,1.791759469,2.833213344,0.764705882,0.823529412,0.588235294,4.49980967,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9774,2.397895273,6.855408799,0.430979979,0.5943098,0.371970495,8.517793011,0.349235209,0.008275613,0.017913593,0.017913593,0.5,0.5,0.289533995,0.05,0.55,-0.301797386,-0.1,-0.8,0,0
9775,2.708050201,6.395261598,0.457429048,0.642737896,0.387312187,8.048468744,0.257633053,-0.024159664,0.013355593,0.016694491,0.444444444,0.555555556,0.253571429,0.05,0.5,-0.305,-0.1,-0.9,0.15,-0.25
9776,1.609437912,5.846438775,0.601156069,0.580924855,0.473988439,7.434847875,0.462143699,-0.016924551,0.028901734,0.026011561,0.526315789,0.473684211,0.273333333,0.033333333,0.5,-0.358238367,-0.076923077,-0.8,0,0
9777,2.63905733,6.461468176,0.40625,0.64375,0.3140625,8.127995056,0.578138528,0.181693047,0.0234375,0.0109375,0.681818182,0.318181818,0.424646465,0.136363636,0.8,-0.328571429,-0.15,-0.4,0.441666667,-0.075
9778,2.63905733,7.274479559,0.471240471,0.593208593,0.41025641,8.866017399,0.439495007,0.036098943,0.031878032,0.028413028,0.528735632,0.471264368,0.355772398,0.033333333,1,-0.29309911,-0.05,-1,0.454545455,0.136363636
9779,2.302585093,6.559615237,0.535410765,0.52407932,0.42917847,8.001689978,0.47375982,0.148967452,0.031161473,0.011331445,0.733333333,0.266666667,0.419352617,0.1,1,-0.315277778,-0.066666667,-0.6,0.454545455,0.136363636
9780,2.397895273,5.638354669,0.658362989,0.615658363,0.516014235,7.296413269,0.59683908,0.120402299,0.049822064,0.035587189,0.583333333,0.416666667,0.464285714,0.1,0.9,-0.300833333,-0.1,-0.6,0,0
9781,1.386294361,6.877296071,0.495876289,0.520618557,0.418556701,8.429890863,0.482440502,0.164639707,0.041237113,0.01443299,0.740740741,0.259259259,0.412513258,0.0625,1,-0.286507937,-0.1,-0.7,0,0
